ID Geography,Geography,ID Agency,Agency,Obligation Amount (2017)
"04000US30","Montana","7014","U.S. Customs and Border Protection",48771.07
"04000US31","Nebraska","7014","U.S. Customs and Border Protection",52748.21
"04000US32","Nevada","7014","U.S. Customs and Border Protection",22300582.43
"04000US33","New Hampshire","7014","U.S. Customs and Border Protection",558610.87
"04000US34","New Jersey","7014","U.S. Customs and Border Protection",6146234.05
"04000US35","New Mexico","7014","U.S. Customs and Border Protection",11668541.700000001
"04000US36","New York","7014","U.S. Customs and Border Protection",13133430.64
"04000US37","North Carolina","7014","U.S. Customs and Border Protection",5420064.38
"04000US38","North Dakota","7014","U.S. Customs and Border Protection",2693816.28
"04000US39","Ohio","7014","U.S. Customs and Border Protection",17397016.15
"04000US40","Oklahoma","7014","U.S. Customs and Border Protection",9636138.49
"04000US41","Oregon","7014","U.S. Customs and Border Protection",294147.94
"04000US42","Pennsylvania","7014","U.S. Customs and Border Protection",2223936.28
"04000US44","Rhode Island","7014","U.S. Customs and Border Protection",260265.49
"04000US45","South Carolina","7014","U.S. Customs and Border Protection",588276.49
"04000US46","South Dakota","7014","U.S. Customs and Border Protection",44748
"04000US47","Tennessee","7014","U.S. Customs and Border Protection",46688464.47
"04000US48","Texas","7014","U.S. Customs and Border Protection",132497257.25
"04000US49","Utah","7014","U.S. Customs and Border Protection",194307.7
"04000US50","Vermont","7014","U.S. Customs and Border Protection",950245.24
"04000US51","Virginia","7014","U.S. Customs and Border Protection",1023905427.32
"04000US53","Washington","7014","U.S. Customs and Border Protection",17638231.08
"04000US54","West Virginia","7014","U.S. Customs and Border Protection",10957103.72
"04000US55","Wisconsin","7014","U.S. Customs and Border Protection",610079.52
"04000US56","Wyoming","7014","U.S. Customs and Border Protection",0
"04000US72","Puerto Rico","7014","U.S. Customs and Border Protection",1913238.18
"04000US01","Alabama","7015","Federal Law Enforcement Training Center",458105.10000000003
"04000US04","Arizona","7015","Federal Law Enforcement Training Center",21163.79
"04000US05","Arkansas","7015","Federal Law Enforcement Training Center",69165.8
"04000US06","California","7015","Federal Law Enforcement Training Center",2947401.31
"04000US08","Colorado","7015","Federal Law Enforcement Training Center",74324.71
"04000US09","Connecticut","7015","Federal Law Enforcement Training Center",563127.85
"04000US10","Delaware","7015","Federal Law Enforcement Training Center",142525
"04000US11","District of Columbia","7015","Federal Law Enforcement Training Center",185593.72
"04000US12","Florida","7015","Federal Law Enforcement Training Center",1308767.8
"04000US13","Georgia","7015","Federal Law Enforcement Training Center",72301976.45
"04000US15","Hawaii","7015","Federal Law Enforcement Training Center",19249.92
"04000US16","Idaho","7015","Federal Law Enforcement Training Center",14966.97
"04000US17","Illinois","7015","Federal Law Enforcement Training Center",2659597.38
"04000US18","Indiana","7015","Federal Law Enforcement Training Center",15977.66
"04000US19","Iowa","7015","Federal Law Enforcement Training Center",0
"04000US20","Kansas","7015","Federal Law Enforcement Training Center",1947145.5
"04000US21","Kentucky","7015","Federal Law Enforcement Training Center",15406.5
"04000US22","Louisiana","7015","Federal Law Enforcement Training Center",5578
"04000US24","Maryland","7015","Federal Law Enforcement Training Center",428018.74
"04000US25","Massachusetts","7015","Federal Law Enforcement Training Center",91398.85
"04000US26","Michigan","7015","Federal Law Enforcement Training Center",20318.8
"04000US27","Minnesota","7015","Federal Law Enforcement Training Center",3741595.81
"04000US32","Nevada","7015","Federal Law Enforcement Training Center",37877
"04000US33","New Hampshire","7015","Federal Law Enforcement Training Center",44275
"04000US34","New Jersey","7015","Federal Law Enforcement Training Center",1905349.77
"04000US35","New Mexico","7015","Federal Law Enforcement Training Center",59267.670000000006
"04000US36","New York","7015","Federal Law Enforcement Training Center",4547417.3
"04000US37","North Carolina","7015","Federal Law Enforcement Training Center",879835.67
"04000US39","Ohio","7015","Federal Law Enforcement Training Center",269713.96
"04000US40","Oklahoma","7015","Federal Law Enforcement Training Center",-40
"04000US41","Oregon","7015","Federal Law Enforcement Training Center",114198.70999999999
"04000US42","Pennsylvania","7015","Federal Law Enforcement Training Center",176479.84
"04000US45","South Carolina","7015","Federal Law Enforcement Training Center",4234792.83
"04000US47","Tennessee","7015","Federal Law Enforcement Training Center",580201.08
"04000US48","Texas","7015","Federal Law Enforcement Training Center",1539930.63
"04000US49","Utah","7015","Federal Law Enforcement Training Center",34130.6
"04000US51","Virginia","7015","Federal Law Enforcement Training Center",9171570.28
"04000US53","Washington","7015","Federal Law Enforcement Training Center",149117.47
"04000US55","Wisconsin","7015","Federal Law Enforcement Training Center",8812.5
"04000US01","Alabama","7022","Federal Emergency Management Agency",146747371.96
"04000US02","Alaska","7022","Federal Emergency Management Agency",30921348.84
"04000US04","Arizona","7022","Federal Emergency Management Agency",62805804.02
"04000US05","Arkansas","7022","Federal Emergency Management Agency",38937829.51
"04000US06","California","7022","Federal Emergency Management Agency",534927637.72
"04000US08","Colorado","7022","Federal Emergency Management Agency",115733427.47
"04000US09","Connecticut","7022","Federal Emergency Management Agency",56324495.79
"04000US10","Delaware","7022","Federal Emergency Management Agency",10858207.74
"04000US11","District of Columbia","7022","Federal Emergency Management Agency",681035133.48
"04000US12","Florida","7022","Federal Emergency Management Agency",1503435057.55
"04000US13","Georgia","7022","Federal Emergency Management Agency",332836127.96
"04000US15","Hawaii","7022","Federal Emergency Management Agency",20984935.95
"04000US16","Idaho","7022","Federal Emergency Management Agency",26637925.55
"04000US17","Illinois","7022","Federal Emergency Management Agency",147505072.36
"04000US18","Indiana","7022","Federal Emergency Management Agency",61938034.910000004
"04000US19","Iowa","7022","Federal Emergency Management Agency",66573301.88
"04000US20","Kansas","7022","Federal Emergency Management Agency",32823333.45
"04000US21","Kentucky","7022","Federal Emergency Management Agency",11173681.76
"04000US22","Louisiana","7022","Federal Emergency Management Agency",2539723914.29
"04000US23","Maine","7022","Federal Emergency Management Agency",2674852
"04000US24","Maryland","7022","Federal Emergency Management Agency",153927629.53
"04000US25","Massachusetts","7022","Federal Emergency Management Agency",97427641.65
"04000US26","Michigan","7022","Federal Emergency Management Agency",83611481.13
"04000US27","Minnesota","7022","Federal Emergency Management Agency",28481313.77
"04000US28","Mississippi","7022","Federal Emergency Management Agency",74177439.21
"04000US29","Missouri","7022","Federal Emergency Management Agency",107222743.92
"04000US30","Montana","7022","Federal Emergency Management Agency",324506
"04000US31","Nebraska","7022","Federal Emergency Management Agency",33128814.5
"04000US32","Nevada","7022","Federal Emergency Management Agency",8736582
"04000US33","New Hampshire","7022","Federal Emergency Management Agency",1112526.73
"04000US34","New Jersey","7022","Federal Emergency Management Agency",318350845.48
"04000US35","New Mexico","7022","Federal Emergency Management Agency",41181524.26
"04000US36","New York","7022","Federal Emergency Management Agency",1094061386.27
"04000US37","North Carolina","7022","Federal Emergency Management Agency",324343927.54
"04000US38","North Dakota","7022","Federal Emergency Management Agency",3422029.44
"04000US39","Ohio","7022","Federal Emergency Management Agency",52028102.83
"04000US40","Oklahoma","7022","Federal Emergency Management Agency",375795951.95
"04000US41","Oregon","7022","Federal Emergency Management Agency",61791491.53
"04000US42","Pennsylvania","7022","Federal Emergency Management Agency",149519635.42
"04000US44","Rhode Island","7022","Federal Emergency Management Agency",14705157.5
"04000US45","South Carolina","7022","Federal Emergency Management Agency",322303715.26
"04000US46","South Dakota","7022","Federal Emergency Management Agency",436902.73
"04000US47","Tennessee","7022","Federal Emergency Management Agency",60857000.09
"04000US48","Texas","7022","Federal Emergency Management Agency",2907247994.42
"04000US49","Utah","7022","Federal Emergency Management Agency",18487247.9
"04000US50","Vermont","7022","Federal Emergency Management Agency",165526
"04000US51","Virginia","7022","Federal Emergency Management Agency",307739357.86
"04000US53","Washington","7022","Federal Emergency Management Agency",94373600.34
"04000US54","West Virginia","7022","Federal Emergency Management Agency",109277164.36
"04000US55","Wisconsin","7022","Federal Emergency Management Agency",32928563.78
"04000US56","Wyoming","7022","Federal Emergency Management Agency",13360739.41
"04000US72","Puerto Rico","7022","Federal Emergency Management Agency",283506874.22
"04000US02","Alaska","7051","Immediate Office of the Under Secretary for Management",3500000
"04000US04","Arizona","7051","Immediate Office of the Under Secretary for Management",3073533.72
"04000US05","Arkansas","7051","Immediate Office of the Under Secretary for Management",98123
"04000US06","California","7051","Immediate Office of the Under Secretary for Management",547218.75
"04000US08","Colorado","7051","Immediate Office of the Under Secretary for Management",437947
"04000US09","Connecticut","7051","Immediate Office of the Under Secretary for Management",342379.6
"04000US11","District of Columbia","7051","Immediate Office of the Under Secretary for Management",20849331.08
"04000US12","Florida","7051","Immediate Office of the Under Secretary for Management",1649950
"04000US13","Georgia","7051","Immediate Office of the Under Secretary for Management",814514
"04000US17","Illinois","7051","Immediate Office of the Under Secretary for Management",4296537.24
"04000US18","Indiana","7051","Immediate Office of the Under Secretary for Management",306169
"04000US20","Kansas","7051","Immediate Office of the Under Secretary for Management",-329680.63
"04000US22","Louisiana","7051","Immediate Office of the Under Secretary for Management",3996675.73
"04000US24","Maryland","7051","Immediate Office of the Under Secretary for Management",2326904.67
"04000US25","Massachusetts","7051","Immediate Office of the Under Secretary for Management",3664631.09
"04000US26","Michigan","7051","Immediate Office of the Under Secretary for Management",834351
"04000US27","Minnesota","7051","Immediate Office of the Under Secretary for Management",200000
"04000US29","Missouri","7051","Immediate Office of the Under Secretary for Management",-1278.62
"04000US31","Nebraska","7051","Immediate Office of the Under Secretary for Management",-17628.71
"04000US34","New Jersey","7051","Immediate Office of the Under Secretary for Management",499999.42
"04000US36","New York","7051","Immediate Office of the Under Secretary for Management",20087868.18
"04000US37","North Carolina","7051","Immediate Office of the Under Secretary for Management",6911293
"04000US40","Oklahoma","7051","Immediate Office of the Under Secretary for Management",-11607.35
"04000US41","Oregon","7051","Immediate Office of the Under Secretary for Management",344353
"04000US42","Pennsylvania","7051","Immediate Office of the Under Secretary for Management",1342171.25
"04000US45","South Carolina","7051","Immediate Office of the Under Secretary for Management",185000
"04000US47","Tennessee","7051","Immediate Office of the Under Secretary for Management",2549114
"04000US48","Texas","7051","Immediate Office of the Under Secretary for Management",6658008.37
"04000US49","Utah","7051","Immediate Office of the Under Secretary for Management",566471
"04000US51","Virginia","7051","Immediate Office of the Under Secretary for Management",3075453
